YEAR,TERM,TERM_TEXT,CRN,SUB,NUM,SECT,SEQ,SECTION_TITLE,CREDITS,DAYS,TIMES,BLDG,ROOM,PROF,NOTES,MAX_ENROLL,DIST,INTERDISCIPLINARY_COURSE1,INTERDISCIPLINARY_COURSE2,INTERDISCIPLINARY_COURSE3,INTERDISCIPLINARY_COURSE4
2016,201601,Fall 2016,12866,BIO,321,A,1,Ecology,1, M  W  F ,1130-1220pm,WALL,243,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12866,BIO,321,A,2,Ecology,,  T    ,0140-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12866,BIO,321,A,2,Ecology,,  T    ,0140-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12866,BIO,321,A,2,Ecology,,  T    ,0140-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12866,BIO,321,A,2,Ecology,,  T    ,0140-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,1,Ecology,1, M  W  F ,1130-1220pm,WALL,243,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,1,Ecology,1, M  W  F ,1130-1220pm,WALL,243,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,1,Ecology,1, M  W  F ,1130-1220pm,WALL,243,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,1,Ecology,1, M  W  F ,1130-1220pm,WALL,243,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,2,Ecology,,   W   ,0130-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,2,Ecology,,   W   ,0130-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,2,Ecology,,   W   ,0130-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,12868,BIO,321,B,2,Ecology,,   W   ,0130-0420pm,WATSON,247,Paradise C,PRQ,16,,ENV,,,
2016,201601,Fall 2016,10119,BIO,331,0,1,REGISTER FOR CRN 12822,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,1,REGISTER FOR CRN 12822,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,1,REGISTER FOR CRN 12822,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,1,REGISTER FOR CRN 12822,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,1,REGISTER FOR CRN 12822,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,1,REGISTER FOR CRN 12822,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,2,REGISTER FOR CRN 12822,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,2,REGISTER FOR CRN 12822,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,2,REGISTER FOR CRN 12822,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,2,REGISTER FOR CRN 12822,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,2,REGISTER FOR CRN 12822,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,10119,BIO,331,0,2,REGISTER FOR CRN 12822,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",0,,MHU,PSY,,
2016,201601,Fall 2016,16059,BIO,357,0,1,Biotoxicity of Hookah Smoke,1,   W   ,0130-0420pm,WALL,307,Bernd K,"PRQ,PRM",6,,,,,
2016,201601,Fall 2016,15424,BIO,368,0,1,Health Care Issues in Zambia,1,      ,TBA,,,Case V,"PRM,FEE",9,CULT,,,,
2016,201601,Fall 2016,16151,BIO,370,0,1,Directed Reading in Biology,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201601,Fall 2016,14452,BIO,371,0,1,Research in Biology I,1,      ,TBA,,,Staff S,PRM,30,,,,,
2016,201601,Fall 2016,14801,BIO,372,0,1,Research in Biology II,1,      ,TBA,,,Staff S,PRM,25,,,,,
2016,201601,Fall 2016,14821,BIO,373,0,1,Research in Biology III,1,      ,TBA,,,Staff S,PRM,20,,,,,
2016,201601,Fall 2016,16152,BIO,374,0,1,Research in Biology IV,1,      ,TBA,,,Staff S,"PRM,PRQ",10,,,,,
2016,201601,Fall 2016,16153,BIO,379,0,1,Thesis in Biology,1,      ,TBA,,,Staff S,"PRM,PRQ",10,,,,,
2016,201601,Fall 2016,16062,BIO,393,0,1,Advances in Genome Editing,1, M  W  F ,1030-1120am,CHAM,1045,El Bejjani R,"PRQ,R",12,,,,,
2016,201601,Fall 2016,14043,CHE,110,0,1,Fundamentals of Chemistry,1, M  W  F ,0830-0920am,WALL,320,Striplin D,12+,24,NONE,,,,
2016,201601,Fall 2016,10158,CHE,115,A,1,Principles of Chemistry,1, M  W  F ,1030-1120am,WALL,320,Beeston R,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10158,CHE,115,A,1,Principles of Chemistry,1, M  W  F ,1030-1120am,WALL,320,Beeston R,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10158,CHE,115,A,2,Principles of Chemistry,, M     ,0130-0420pm,WALL,110,Beeston R,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10158,CHE,115,A,2,Principles of Chemistry,, M     ,0130-0420pm,WALL,110,Beeston R,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10159,CHE,115,B,1,Principles of Chemistry,1, M  W  F ,1030-1120am,WALL,320,Beeston R,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10159,CHE,115,B,1,Principles of Chemistry,1, M  W  F ,1030-1120am,WALL,320,Beeston R,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10159,CHE,115,B,2,Principles of Chemistry,,  T    ,1215-0420pm,WALL,110,Beeston R,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10159,CHE,115,B,2,Principles of Chemistry,,  T    ,1215-0420pm,WALL,110,Beeston R,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10160,CHE,115,C,1,Principles of Chemistry,1, M  W  F ,1130-1220pm,WALL,320,Anstey M,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10160,CHE,115,C,1,Principles of Chemistry,1, M  W  F ,1130-1220pm,WALL,320,Anstey M,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10160,CHE,115,C,2,Principles of Chemistry,,   W   ,0130-0420pm,WALL,110,Anstey M,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10160,CHE,115,C,2,Principles of Chemistry,,   W   ,0130-0420pm,WALL,110,Anstey M,"97,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10161,CHE,115,D,1,Principles of Chemistry,1, M  W  F ,1130-1220pm,WALL,320,Anstey M,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10161,CHE,115,D,1,Principles of Chemistry,1, M  W  F ,1130-1220pm,WALL,320,Anstey M,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10161,CHE,115,D,2,Principles of Chemistry,,    R  ,1215-0420pm,WALL,110,Anstey M,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,10161,CHE,115,D,2,Principles of Chemistry,,    R  ,1215-0420pm,WALL,110,Anstey M,"93,FEE3",16,NSRQ,,,,
2016,201601,Fall 2016,15722,CHE,220,A,1,Intro to Analytical Chemistry,1, M  W  F ,0830-0920am,WALL,243,"Blauch D, Stevens ","97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15722,CHE,220,A,1,Intro to Analytical Chemistry,1, M  W  F ,0830-0920am,WALL,243,"Blauch D, Stevens ","97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15722,CHE,220,A,2,Intro to Analytical Chemistry,, M     ,0130-0420pm,WALL,235,"Blauch D, Stevens ","97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15722,CHE,220,A,2,Intro to Analytical Chemistry,, M     ,0130-0420pm,WALL,235,"Blauch D, Stevens ","97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15723,CHE,220,B,1,Intro to Analytical Chemistry,1, M  W  F ,0830-0920am,WALL,243,"Blauch D, Stevens ","93,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15723,CHE,220,B,1,Intro to Analytical Chemistry,1, M  W  F ,0830-0920am,WALL,243,"Blauch D, Stevens ","93,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15723,CHE,220,B,2,Intro to Analytical Chemistry,,  T    ,1215-0420pm,WALL,235,"Blauch D, Stevens ","93,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15723,CHE,220,B,2,Intro to Analytical Chemistry,,  T    ,1215-0420pm,WALL,235,"Blauch D, Stevens ","93,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,16053,CHE,220,C,1,Intro to Analytical Chemistry,1, M  W  F ,1030-1120am,WALL,243,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16053,CHE,220,C,1,Intro to Analytical Chemistry,1, M  W  F ,1030-1120am,WALL,243,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16053,CHE,220,C,2,Intro to Analytical Chemistry,,   W   ,0130-0420pm,WALL,235,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16053,CHE,220,C,2,Intro to Analytical Chemistry,,   W   ,0130-0420pm,WALL,235,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16054,CHE,220,D,1,Intro to Analytical Chemistry,1, M  W  F ,1030-1120am,WALL,243,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16054,CHE,220,D,1,Intro to Analytical Chemistry,1, M  W  F ,1030-1120am,WALL,243,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16054,CHE,220,D,2,Intro to Analytical Chemistry,,    R  ,0140-0420pm,WALL,235,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,16054,CHE,220,D,2,Intro to Analytical Chemistry,,    R  ,0140-0420pm,WALL,235,"Blauch D, Stevens ","97,FEE1,XLST",16,NSRQ,,,,
2016,201601,Fall 2016,15724,CHE,230,A,1,Intro to Biological Chemistry,1, M  W  F ,0930-1020am,WALL,243,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15724,CHE,230,A,1,Intro to Biological Chemistry,1, M  W  F ,0930-1020am,WALL,243,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15724,CHE,230,A,2,Intro to Biological Chemistry,,   W   ,0130-0420pm,WALL,335,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15724,CHE,230,A,2,Intro to Biological Chemistry,,   W   ,0130-0420pm,WALL,335,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15725,CHE,230,B,1,Intro to Biological Chemistry,1, M  W  F ,0930-1020am,WALL,243,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15725,CHE,230,B,1,Intro to Biological Chemistry,1, M  W  F ,0930-1020am,WALL,243,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15725,CHE,230,B,2,Intro to Biological Chemistry,,    R  ,0140-0420pm,WALL,335,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15725,CHE,230,B,2,Intro to Biological Chemistry,,    R  ,0140-0420pm,WALL,335,Offermann L,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15726,CHE,250,A,1,Intro to Organic Chemistry,1, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15726,CHE,250,A,1,Intro to Organic Chemistry,1, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15726,CHE,250,A,2,Intro to Organic Chemistry,,  T    ,0140-0420pm,WALL,310,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15726,CHE,250,A,2,Intro to Organic Chemistry,,  T    ,0140-0420pm,WALL,310,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15727,CHE,250,B,1,Intro to Organic Chemistry,1, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15727,CHE,250,B,1,Intro to Organic Chemistry,1, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15727,CHE,250,B,2,Intro to Organic Chemistry,,   W   ,0130-0420pm,WALL,310,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15727,CHE,250,B,2,Intro to Organic Chemistry,,   W   ,0130-0420pm,WALL,310,Carroll F,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15728,CHE,250,C,1,Intro to Organic Chemistry,1,    R  ,0815-1055am,WALL,310,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15728,CHE,250,C,1,Intro to Organic Chemistry,1,    R  ,0815-1055am,WALL,310,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15728,CHE,250,C,2,Intro to Organic Chemistry,, M  W  F ,1030-1120am,SLOAN,100,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15728,CHE,250,C,2,Intro to Organic Chemistry,, M  W  F ,1030-1120am,SLOAN,100,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15729,CHE,250,D,1,Intro to Organic Chemistry,1, M  W  F ,1030-1120am,SLOAN,100,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15729,CHE,250,D,1,Intro to Organic Chemistry,1, M  W  F ,1030-1120am,SLOAN,100,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15729,CHE,250,D,2,Intro to Organic Chemistry,,    R  ,0140-0420pm,WALL,310,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15729,CHE,250,D,2,Intro to Organic Chemistry,,    R  ,0140-0420pm,WALL,310,Snyder N,"97,FEE1",16,NSRQ,,,,
2016,201601,Fall 2016,15730,CHE,260,A,1,Intro to Physical Chemistry,1, M  W  F ,1130-1220pm,WALL,307,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15730,CHE,260,A,1,Intro to Physical Chemistry,1, M  W  F ,1130-1220pm,WALL,307,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15730,CHE,260,A,2,Intro to Physical Chemistry,, M     ,0130-0420pm,WALL,351,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15730,CHE,260,A,2,Intro to Physical Chemistry,, M     ,0130-0420pm,WALL,351,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15731,CHE,260,B,1,Intro to Physical Chemistry,1, M  W  F ,1130-1220pm,WALL,307,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15731,CHE,260,B,1,Intro to Physical Chemistry,1, M  W  F ,1130-1220pm,WALL,307,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15731,CHE,260,B,2,Intro to Physical Chemistry,,  T    ,0140-0420pm,WALL,351,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15731,CHE,260,B,2,Intro to Physical Chemistry,,  T    ,0140-0420pm,WALL,351,Striplin D,"97,FEE1",8,NSRQ,,,,
2016,201601,Fall 2016,15900,CHE,325,0,1,Chemistry of Hookah Smoke,1,   W   ,0130-0420pm,WALL,307,Hauser C,"PRQ,PRM",6,,,,,
2016,201601,Fall 2016,15901,CHE,330,A,1,Experimental Biological Chem,1,  T  R  ,0940-1055am,WALL,106,Myers J,97,6,,,,,
2016,201601,Fall 2016,15901,CHE,330,A,1,Experimental Biological Chem,1,  T  R  ,0940-1055am,WALL,106,Myers J,97,6,,,,,
2016,201601,Fall 2016,15901,CHE,330,A,2,Experimental Biological Chem,, M     ,0130-0420pm,WALL,335,Myers J,97,6,,,,,
2016,201601,Fall 2016,15901,CHE,330,A,2,Experimental Biological Chem,, M     ,0130-0420pm,WALL,335,Myers J,97,6,,,,,
2016,201601,Fall 2016,15902,CHE,330,B,1,Experimental Biological Chem,1,  T  R  ,0940-1055am,WALL,106,Myers J,93,6,,,,,
2016,201601,Fall 2016,15902,CHE,330,B,1,Experimental Biological Chem,1,  T  R  ,0940-1055am,WALL,106,Myers J,93,6,,,,,
2016,201601,Fall 2016,15902,CHE,330,B,2,Experimental Biological Chem,,  T    ,1215-0420pm,WALL,335,Myers J,93,6,,,,,
2016,201601,Fall 2016,15902,CHE,330,B,2,Experimental Biological Chem,,  T    ,1215-0420pm,WALL,335,Myers J,93,6,,,,,
2016,201601,Fall 2016,16055,CHE,331,0,1,Topics in Biological Chemistry,1,  T  R  ,0940-1055am,CHAM,2196,Offermann L,,14,,,,,
2016,201601,Fall 2016,15903,CHE,350,A,1,Experimental Organic Chem,1, M  W  F ,0830-0920am,WALL,210,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15903,CHE,350,A,1,Experimental Organic Chem,1, M  W  F ,0830-0920am,WALL,210,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15903,CHE,350,A,2,Experimental Organic Chem,, M     ,0130-0420pm,WALL,310,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15903,CHE,350,A,2,Experimental Organic Chem,, M     ,0130-0420pm,WALL,310,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15904,CHE,350,B,1,Experimental Organic Chem,1,  T    ,0815-1055am,WALL,310,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15904,CHE,350,B,1,Experimental Organic Chem,1,  T    ,0815-1055am,WALL,310,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15904,CHE,350,B,2,Experimental Organic Chem,, M  W  F ,0830-0920am,WALL,210,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15904,CHE,350,B,2,Experimental Organic Chem,, M  W  F ,0830-0920am,WALL,210,Stevens E,97,12,,,,,
2016,201601,Fall 2016,15732,CHE,374,0,1,Medicinal Chemistry,1, M  W  F ,1030-1120am,WALL,307,Stevens E,,14,,,,,
2016,201601,Fall 2016,15034,CHE,395,0,1,Literature Investigation,1,      ,TBA,,,Staff S,PRM,20,,,,,
2016,201601,Fall 2016,15356,CHE,396,0,1,Laboratory Research I,1,      ,TBA,,,Staff S,"123,PRM",20,,,,,
2016,201601,Fall 2016,15036,CHE,397,0,1,Laboratory Research II,1,      ,TBA,,,Staff S,"123,PRM,PRQ",20,,,,,
2016,201601,Fall 2016,16056,CHE,460,0,1,Seminar in Physical Chemistry,1,  T  R  ,0940-1055am,WALL,351,Blauch D,,10,,,,,
2016,201601,Fall 2016,10173,CHE,496,0,1,Senior Research I,1,      ,TBA,,,Staff S,"4,PRM",20,,,,,
2016,201601,Fall 2016,16143,CHE,497,0,1,Senior Research II,1,      ,TBA,,,Staff S,"4,PRM,PRQ",20,,,,,
2016,201601,Fall 2016,16013,CHE,498,A,1,Thesis Research,1,      ,TBA,,,Staff S,"4,PRQ,PRM",20,,,,,
2016,201601,Fall 2016,13371,CHI,101,A,1,Elementary Chinese I,1, M  W  F ,0930-1020am,CHAM,2209,Tsai M,,20,,,,,
2016,201601,Fall 2016,14253,CHI,101,B,1,Elementary Chinese I,1, M  W  F ,1130-1220pm,CHAM,2209,Tsai M,,20,,,,,
2016,201601,Fall 2016,15393,CHI,102,0,1,Elementary Chinese II,1, M  W  F ,0130-0220pm,CHAM,2198,Staff S,PRQ,20,,,,,
2016,201601,Fall 2016,13977,CHI,201,A,1,Intermediate Chinese I,1, M  W  F ,1030-1120am,CHAM,3196,Staff S,PRQ,20,FRLG,,,,
2016,201601,Fall 2016,15298,CHI,201,B,1,Intermediate Chinese I,1, M  W  F ,1130-1220pm,CHAM,B022,Staff S,PRQ,20,FRLG,,,,
2016,201601,Fall 2016,15562,CHI,295,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,5,,,,,
2016,201601,Fall 2016,14073,CHI,301,0,1,Advanced Chinese I,1, M  W  F ,0930-1020am,CHAM,3196,Shao P,PRQ,20,FRLG,,,,
2016,201601,Fall 2016,14937,CHI,350,0,1,Advanced Reading & Writing,1,  T  R  ,0940-1055am,CHAM,3209,Tsai M,PRQ,20,FRLG,,,,
2016,201601,Fall 2016,15826,CHI,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,1,,,,,
2016,201601,Fall 2016,14254,CHI,406,0,1,Sem in Classical Chinese Lit,1, M  W  F ,1130-1220pm,CHAM,1015,Shao P,,12,,EAS,LIT,,
2016,201601,Fall 2016,14254,CHI,406,0,1,Sem in Classical Chinese Lit,1, M  W  F ,1130-1220pm,CHAM,1015,Shao P,,12,,EAS,LIT,,
2016,201601,Fall 2016,14254,CHI,406,0,1,Sem in Classical Chinese Lit,1, M  W  F ,1130-1220pm,CHAM,1015,Shao P,,12,,EAS,LIT,,
2016,201601,Fall 2016,13638,CIS,495,0,1,Thesis/Capstone,1,      ,TBA,,,Staff S,PRM,20,,,,,
2016,201601,Fall 2016,15706,CLA,111,0,1,The Ancient World,1, M  W  F ,0830-0920am,CHAM,2164,Krentz P,,30,HTRQ,HIS,,,
2016,201601,Fall 2016,15706,CLA,111,0,1,The Ancient World,1, M  W  F ,0830-0920am,CHAM,2164,Krentz P,,30,HTRQ,HIS,,,
2016,201601,Fall 2016,16064,CLA,141,0,1,Greek Art & Architecture,1, M  W  F ,1230-0120pm,VAC,117,Toumazou M,XLST,15,VPRQ,,,,
2016,201601,Fall 2016,16132,CLA,480,0,1,Senior Research Seminar,1,  T    ,0140-0420pm,CHAM,1015,Krentz P,,12,,,,,
2016,201601,Fall 2016,14355,COM,101,A,1,Princ of Oral Communication,1, M  W  F ,0830-0920am,CHAM,B027,Marinelli K,,16,LTRQ,,,,
2016,201601,Fall 2016,14356,COM,101,B,1,Princ of Oral Communication,1,  T  R  ,0140-0255pm,CHAM,B027,Hogan M,,16,LTRQ,,,,
2016,201601,Fall 2016,14357,COM,101,C,1,Princ of Oral Communication,1,  T  R  ,0305-0420pm,CHAM,B027,Leslie A,,16,LTRQ,,,,
2016,201601,Fall 2016,14982,COM,201,0,1,Intro to Communication Studies,1,  T  R  ,0140-0255pm,CHAM,2068,Leslie A,,30,LTRQ,,,,
2016,201601,Fall 2016,16087,COM,225,0,1,Interpersonal Communication,1, M  W  F ,1030-1120am,CHAM,2187,Marinelli K,,30,LBRQ,,,,
2016,201601,Fall 2016,15981,COM,390,0,1,Special Topics,1,  T  R  ,1215-0130pm,WALL,210,Hogan M,,30,,,,,
2016,201601,Fall 2016,14983,COM,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,5,,,,,
2016,201601,Fall 2016,14365,CSC,121,A,1,Programming & Problem Solving,1, M  W  F ,1230-0120pm,LIB,B110,Staff S,,24,MQRQ,DIG,,,
2016,201601,Fall 2016,14365,CSC,121,A,1,Programming & Problem Solving,1, M  W  F ,1230-0120pm,LIB,B110,Staff S,,24,MQRQ,DIG,,,
2016,201601,Fall 2016,15479,CSC,121,B,1,Programming & Problem Solving,1, M  W  F ,0230-0320pm,LIB,B110,Staff S,,24,MQRQ,DIG,,,
2016,201601,Fall 2016,15479,CSC,121,B,1,Programming & Problem Solving,1, M  W  F ,0230-0320pm,LIB,B110,Staff S,,24,MQRQ,DIG,,,
2016,201601,Fall 2016,15331,CSC,209,0,1,Bioinformatics Programming,1,  T  R  ,1215-0130pm,LIB,B110,Heyer L,XLST,24,MQRQ,BIO,DIG,MHU,
2016,201601,Fall 2016,15331,CSC,209,0,1,Bioinformatics Programming,1,  T  R  ,1215-0130pm,LIB,B110,Heyer L,XLST,24,MQRQ,BIO,DIG,MHU,
2016,201601,Fall 2016,15331,CSC,209,0,1,Bioinformatics Programming,1,  T  R  ,1215-0130pm,LIB,B110,Heyer L,XLST,24,MQRQ,BIO,DIG,MHU,
2016,201601,Fall 2016,15331,CSC,209,0,1,Bioinformatics Programming,1,  T  R  ,1215-0130pm,LIB,B110,Heyer L,XLST,24,MQRQ,BIO,DIG,MHU,
2016,201601,Fall 2016,15944,CSC,220,0,1,Discrete Structures,1, M  W  F ,1130-1220pm,CHAM,1046,Peck T,"XLST,PRQ",20,MQRQ,,,,
2016,201601,Fall 2016,15944,CSC,220,0,1,Discrete Structures,1, M  W  F ,1130-1220pm,CHAM,1046,Peck T,"XLST,PRQ",20,MQRQ,,,,
2016,201601,Fall 2016,15944,CSC,220,0,2,Discrete Structures,, M  W  F ,1130-1220pm,LIB,B110,Peck T,"XLST,PRQ",20,MQRQ,,,,
2016,201601,Fall 2016,15944,CSC,220,0,2,Discrete Structures,, M  W  F ,1130-1220pm,LIB,B110,Peck T,"XLST,PRQ",20,MQRQ,,,,
2016,201601,Fall 2016,15734,CSC,221,0,1,Data Structures,1, M  W  F ,1030-1120am,LIB,B110,Mendes H,PRQ,24,MQRQ,,,,
2016,201601,Fall 2016,15188,CSC,321,0,1,Analysis of Algorithms,1,  T  R  ,0305-0420pm,CHAM,1003,Mossinghoff M,PRQ,30,NONE,,,,
2016,201601,Fall 2016,16147,CSC,357,0,1,Concurrent&Parallel Computing,1,  T  R  ,0140-0255pm,LIB,B110,Mendes H,PRQ,24,,,,,
2016,201601,Fall 2016,15814,CSC,361,0,1,Computer Graphics,1, M  W  F ,0130-0220pm,LIB,B110,Peck T,PRQ,24,NONE,,,,
2016,201601,Fall 2016,14196,CSC,397,0,1,Register for CRN 14195,1,      ,TBA,,,Kuchera M,"PRM,XLST",0,,DIG,PHY,,
2016,201601,Fall 2016,14196,CSC,397,0,1,Register for CRN 14195,1,      ,TBA,,,Kuchera M,"PRM,XLST",0,,DIG,PHY,,
2016,201601,Fall 2016,14196,CSC,397,0,1,Register for CRN 14195,1,      ,TBA,,,Kuchera M,"PRM,XLST",0,,DIG,PHY,,
2016,201601,Fall 2016,15214,DAN,101,0,1,Introduction to Dance,1, M  W  F ,0930-1020am,CHAM,2130,Staff S,,30,VPRQ,COM,,,
